serial	tag_date	user_token	tag	from_type	origin	origin_desc	tag_freq	last_at	created_at	updated_at
NULL	2021-12-19	U4a4243f0a99d52c301ad6db510ab595d	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 01:54:26	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U4a4243f0a99d52c301ad6db510ab595d	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 01:54:26	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U4b351089224bcc8645602d56fbe40bda	限定活動	3	event	keyword	1	2021-12-18 22:06:31	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U4cc40e7f6f64caddbce6df68223c7aaa	BAR可夢	9	event	channel_link	1	2021-12-18 12:34:13	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U4cc40e7f6f64caddbce6df68223c7aaa	Talisker	9	event	channel_link	1	2021-12-18 12:34:13	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U50a23ed00e9049810c9d47dc43ac9603	test |會所介紹	3	event	keyword	1	2021-12-18 17:05:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U50a23ed00e9049810c9d47dc43ac9603	主選單-會所介紹	3	event	keyword	1	2021-12-18 17:04:56	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U50a23ed00e9049810c9d47dc43ac9603	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 16:56:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U50a23ed00e9049810c9d47dc43ac9603	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 16:56:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U539b6b2e812bafc278d11749c6181c36	限定活動	3	event	keyword	2	2021-12-18 19:07:13	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U539b6b2e812bafc278d11749c6181c36	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 19:04:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U539b6b2e812bafc278d11749c6181c36	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 19:04:51	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U53d3d4f2ce8a7ed4f49e97c924f8c905	限定活動	3	event	keyword	1	2021-12-18 19:09:07	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U53d3d4f2ce8a7ed4f49e97c924f8c905	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 19:08:21	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U53d3d4f2ce8a7ed4f49e97c924f8c905	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 19:08:21	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5755b3b10299c60b1946b8f62e9cae5b	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:33:20	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5755b3b10299c60b1946b8f62e9cae5b	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:33:20	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5817426036751f5bc4da6efce3d72b0d	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:57:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5817426036751f5bc4da6efce3d72b0d	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:57:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U583ccf8f0f5c178a70e3d5c0d151a9d5	限定活動	3	event	keyword	1	2021-12-18 22:33:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U58731e7095c13431c2a200e41bfe85ce	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:39:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U58731e7095c13431c2a200e41bfe85ce	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:39:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U598de0c11b1d2c15e1cf314f1d901810	對BarkemonGO有興趣者	9	event	channel_link	2	2021-12-18 21:03:11	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U598de0c11b1d2c15e1cf314f1d901810	對JOHNNIEWALKER有興趣者	9	event	channel_link	2	2021-12-18 21:03:11	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5a75ef978ac090132f668c858d8e4d26	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:53:30	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5a75ef978ac090132f668c858d8e4d26	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:53:30	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5a8d59737d24ca978388cdee618449af	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:28:36	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5a8d59737d24ca978388cdee618449af	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:28:36	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5af7cabb13e3e4095b9ce0f41d5ac787	限定活動	3	event	keyword	1	2021-12-18 22:45:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5af7cabb13e3e4095b9ce0f41d5ac787	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:44:26	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5af7cabb13e3e4095b9ce0f41d5ac787	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:44:26	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5c0a5eb30508d281193a26d6949da872	慕星計畫	9	event	channel_link	1	2021-12-18 22:19:43	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5c0a5eb30508d281193a26d6949da872	慕星計畫_渥達尼斯	9	event	channel_link	1	2021-12-18 22:19:43	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5d182e168735bd36f03efd51e389dacf	限定活動	3	event	keyword	1	2021-12-18 19:25:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5d182e168735bd36f03efd51e389dacf	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 18:34:32	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5d182e168735bd36f03efd51e389dacf	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 18:34:32	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5d5362da4a68aa54c685260043e3be23	測試	3	event	keyword	1	2021-12-18 20:35:56	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5dce40f7f5befeb56b6a299902542d5c	限定活動	3	event	keyword	1	2021-12-18 15:07:35	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5eec0eeeb9a1bbeba98bb9bbe18df610	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:18:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5eec0eeeb9a1bbeba98bb9bbe18df610	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:18:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5f760021d9efa16c0c12a6a5e84a44c4	限定活動	3	event	keyword	1	2021-12-18 21:16:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5f760021d9efa16c0c12a6a5e84a44c4	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:16:46	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U5f760021d9efa16c0c12a6a5e84a44c4	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:16:46	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U612e303cccfe31188160d37189ba8db4	限定活動	3	event	keyword	1	2021-12-18 21:51:32	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U612e303cccfe31188160d37189ba8db4	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:51:08	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U612e303cccfe31188160d37189ba8db4	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:51:08	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U61d3dd357cc4303944014c0c7befd761	限定活動	3	event	keyword	1	2021-12-18 01:58:23	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U61d3dd357cc4303944014c0c7befd761	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 01:55:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U61d3dd357cc4303944014c0c7befd761	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 01:55:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U62264535cfe1b3471a1e090039f6c0f8	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:32:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U62264535cfe1b3471a1e090039f6c0f8	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:32:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6230db2a157a79fcc2237d316ac84411	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 00:42:39	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6230db2a157a79fcc2237d316ac84411	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 00:42:39	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U625fc0cb3c0e48eab17175086bd8f32e	限定活動	3	event	keyword	1	2021-12-18 22:14:25	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U625fc0cb3c0e48eab17175086bd8f32e	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:13:48	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U625fc0cb3c0e48eab17175086bd8f32e	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:13:48	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U629a5c7e27bf0eeb70228a87a5cb4a43	限定活動	3	event	keyword	2	2021-12-18 23:36:32	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U629a5c7e27bf0eeb70228a87a5cb4a43	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 23:34:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U629a5c7e27bf0eeb70228a87a5cb4a43	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 23:34:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U632e65ec309018c4f45f3869975621eb	限定活動	3	event	keyword	2	2021-12-18 03:04:04	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U632e65ec309018c4f45f3869975621eb	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:08:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U632e65ec309018c4f45f3869975621eb	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:08:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U64ed7b4bd192c5b54874dd7cc47618cc	限定活動	3	event	keyword	1	2021-12-18 23:05:25	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U651b9c2186120383b8a4432535d4bd15	限定活動	3	event	keyword	1	2021-12-18 00:23:35	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6791d5da69f535d104891d37fd290363	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 23:34:08	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6791d5da69f535d104891d37fd290363	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 23:34:08	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U684773adac98f3a70eb6f72b0cdfd128	限定活動	3	event	keyword	1	2021-12-18 19:09:51	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U684773adac98f3a70eb6f72b0cdfd128	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 19:08:46	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U684773adac98f3a70eb6f72b0cdfd128	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 19:08:46	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U687024171936acce5a5cf8cab92f1804	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:18:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U687024171936acce5a5cf8cab92f1804	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:18:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U68f1a8e23c726f40e2e3a986017087fe	測試	3	event	keyword	1	2021-12-18 20:36:30	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U68fd393aac56e65778000a2f6cfac996	主選單-產品介紹	3	event	keyword	2	2021-12-18 12:07:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U68fd393aac56e65778000a2f6cfac996	對Singleton有興趣者	3	event	keyword	13	2021-12-18 15:52:20	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U68fd393aac56e65778000a2f6cfac996	對SR系列有興趣者	3	event	keyword	3	2021-12-18 11:02:14	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6971c0b5366f6961eb7e206c4cfccd35	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:29:13	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6971c0b5366f6961eb7e206c4cfccd35	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:29:13	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6b6f37d30d865b53a2621e552e7aadd9	限定活動	3	event	keyword	1	2021-12-18 22:14:06	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6b6f37d30d865b53a2621e552e7aadd9	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:11:26	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6b6f37d30d865b53a2621e552e7aadd9	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:11:27	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6d7b82b50db1b5fe653639a554b189ba	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:56:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6d7b82b50db1b5fe653639a554b189ba	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:56:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6e5fe8c6460ac39b8b8991dcaf2616f9	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:34:57	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6e5fe8c6460ac39b8b8991dcaf2616f9	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:34:57	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U6f15b1ff3c6a24f9b6c113e8697dcad8	限定活動	3	event	keyword	3	2021-12-18 15:35:14	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U71bb7d0c477ef8a207cdf25ae75067a9	限定活動	3	event	keyword	1	2021-12-18 22:20:49	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U71bb7d0c477ef8a207cdf25ae75067a9	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:20:43	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U71bb7d0c477ef8a207cdf25ae75067a9	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:20:43	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7214450243b9f50719e14ca19e69ef25	限定活動	3	event	keyword	1	2021-12-18 16:57:00	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U728e4548f0a0649f2aae5c5c7b3bfd84	限定活動	3	event	keyword	1	2021-12-18 20:56:10	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U728e4548f0a0649f2aae5c5c7b3bfd84	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:56:03	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U728e4548f0a0649f2aae5c5c7b3bfd84	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:56:03	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U737f277e03efee41e6ea2758e6e55df1	限定活動	3	event	keyword	1	2021-12-18 20:37:52	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U737f277e03efee41e6ea2758e6e55df1	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:37:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U737f277e03efee41e6ea2758e6e55df1	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:37:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U73b5828e986ea95cdef7e8fa1f0de5ed	限定活動	3	event	keyword	1	2021-12-18 04:13:02	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U73b5828e986ea95cdef7e8fa1f0de5ed	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 04:12:48	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U73b5828e986ea95cdef7e8fa1f0de5ed	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 04:12:48	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7452da574d00ec8c95bdd02e07d6868b	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:28:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7452da574d00ec8c95bdd02e07d6868b	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:28:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U755b6b2e7fcbacd1e1f7127899a60255	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 03:52:00	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U755b6b2e7fcbacd1e1f7127899a60255	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 03:52:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U761e649c2287b2789d04239b8fab010b	主選單-產品介紹	3	event	keyword	1	2021-12-18 17:56:25	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U761e649c2287b2789d04239b8fab010b	BAR可夢	9	event	channel_link	1	2021-12-18 17:49:31	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U761e649c2287b2789d04239b8fab010b	Talisker	9	event	channel_link	1	2021-12-18 17:49:31	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U761e649c2287b2789d04239b8fab010b	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 19:43:15	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U761e649c2287b2789d04239b8fab010b	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 19:43:15	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7872513af0e135abbe0c183c2385b6ba	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 20:33:21	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7872513af0e135abbe0c183c2385b6ba	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 20:33:21	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U795b772524119347ff46474f7eb128ae	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:11:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U795b772524119347ff46474f7eb128ae	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:11:37	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7b1f4587af839df74cbabc03b9783c07	測試	3	event	keyword	1	2021-12-18 20:35:50	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7b256a9e1751464469851ca6abb2cbee	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:04:12	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7b256a9e1751464469851ca6abb2cbee	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:04:12	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7b9ccefdfec57966704ded6ade292cc3	私訊LINE客服	3	event	keyword	1	2021-12-18 16:20:25	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7cedae6074c4db62bf680c039252d771	限定活動	3	event	keyword	1	2021-12-18 00:44:59	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7d53fcc69dc618e7ccf2423347f610a2	限定活動	3	event	keyword	1	2021-12-18 21:51:22	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7d53fcc69dc618e7ccf2423347f610a2	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 21:50:49	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7d53fcc69dc618e7ccf2423347f610a2	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 21:50:49	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U7fa8e0869320b6f43904e0d55ebd1e42	限定活動	3	event	keyword	1	2021-12-18 22:15:02	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U81bf4152427d14ffffa3421b27e3f4e1	對BarkemonGO有興趣者	9	event	channel_link	2	2021-12-18 22:51:38	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U81bf4152427d14ffffa3421b27e3f4e1	對JOHNNIEWALKER有興趣者	9	event	channel_link	2	2021-12-18 22:51:38	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U84257a8389a0a846de57727be451e826	主選單-產品介紹	3	event	keyword	2	2021-12-18 01:07:07	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U84257a8389a0a846de57727be451e826	對CopperDog有興趣者	3	event	keyword	1	2021-12-18 01:07:07	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U84257a8389a0a846de57727be451e826	產品介紹－調和威士忌	3	event	keyword	1	2021-12-18 01:07:02	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U84257a8389a0a846de57727be451e826	限定活動	3	event	keyword	1	2021-12-18 01:06:46	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U848bcda5c093681030b2f50bc3675cf4	限定活動	3	event	keyword	1	2021-12-18 02:55:12	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U848bcda5c093681030b2f50bc3675cf4	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 02:54:45	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U848bcda5c093681030b2f50bc3675cf4	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 02:54:45	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U852b14567e2192dcb2fce1a488f57201	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 00:30:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U852b14567e2192dcb2fce1a488f57201	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 00:30:19	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U85ea1d52fc54dce8d51bf95f09b52ccb	test |會所介紹	3	event	keyword	2	2021-12-18 01:12:30	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U85ea1d52fc54dce8d51bf95f09b52ccb	主選單-會所介紹	3	event	keyword	1	2021-12-18 01:12:10	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8a311cb72dd37056da3a75a899edba73	限定活動	3	event	keyword	1	2021-12-18 01:57:57	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8a311cb72dd37056da3a75a899edba73	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 01:54:12	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8a311cb72dd37056da3a75a899edba73	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 01:54:12	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b3d148aac571a7f8de639d2b6e884bb	限定活動	3	event	keyword	1	2021-12-18 22:13:09	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b3d148aac571a7f8de639d2b6e884bb	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 22:11:39	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b3d148aac571a7f8de639d2b6e884bb	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 22:11:39	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b6cc19b4d9a60ea7046fcad7dec5bcd	限定活動	3	event	keyword	1	2021-12-18 23:00:28	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b6cc19b4d9a60ea7046fcad7dec5bcd	BAR可夢	9	event	channel_link	1	2021-12-18 23:02:36	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b6cc19b4d9a60ea7046fcad7dec5bcd	Talisker	9	event	channel_link	1	2021-12-18 23:02:36	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b6cc19b4d9a60ea7046fcad7dec5bcd	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 23:00:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b6cc19b4d9a60ea7046fcad7dec5bcd	對JOHNNIEWALKER有興趣者	9	event	channel_link	1	2021-12-18 23:00:01	2021-12-19 02:22:15	2021-12-19 02:22:15
NULL	2021-12-19	U8b98562c8d3c9bc1cbb2680ca9e28b62	對BarkemonGO有興趣者	9	event	channel_link	1	2021-12-18 23:25:45	2021-12-19 02:22:15	2021-12-19 02:22:15
