serial	tag_date	fpc	domain	datetime	channel	tag	tag_freq	origin	orgin_desc	created_at	updated_at
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:44:08	web	活動辦法	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:47:38	web	活動首頁	10	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:40:59	web	首次註冊	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:41:17	web	首次註冊_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:41:45	web	首次註冊_驗證碼送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:45:06	web	點我分享感恩祭	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:45:06	web	點我分享感恩祭_領幣	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00e004472d3386d43d848354d84e088a-_KG0C7JDDVT3QD	NULL	2021-12-16 16:19:37	web	續保	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00e004472d3386d43d848354d84e088a-_KG0C7JDDVT3QD	NULL	2021-12-16 16:19:37	web	續保登入	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00fa68d3257f578fa926343641e2bdd0-_KFT8A24CAENL2	NULL	2021-12-16 09:47:42	web	新安保戶	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	00fa68d3257f578fa926343641e2bdd0-_KFT8A24CAENL2	NULL	2021-12-16 09:47:42	web	機車險	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0111873ee5bd16c5e4e8e78058aa8981-_KI55ERSWWQUJB	NULL	2021-12-16 12:47:48	web	住火險	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0111873ee5bd16c5e4e8e78058aa8981-_KI55ERSWWQUJB	NULL	2021-12-16 12:47:48	web	新安保戶	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0111873ee5bd16c5e4e8e78058aa8981-_KI55ERSWWQUJB	NULL	2021-12-16 12:29:31	web	試算	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KCJWU3BWLEAQ1	NULL	2021-12-16 14:47:16	web	續保	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KCJWU3BWLEAQ1	NULL	2021-12-16 14:47:16	web	續保登入	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDKOZ02SNFCZO	NULL	2021-12-16 18:41:33	web	汽車強制	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDKOZ02SNFCZO	NULL	2021-12-16 18:41:33	web	理賠	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDMKT1KCUG3DR	NULL	2021-12-16 09:43:01	web	傷害險	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDMKT1KCUG3DR	NULL	2021-12-16 17:17:07	web	廣告	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDMKT1KCUG3DR	NULL	2021-12-16 17:17:07	web	每月抽	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KDMKT1KCUG3DR	NULL	2021-12-16 09:43:01	web	試算	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0149ba4b94fc98af2b4e0235d2176785-_KSEIZGFPKBTPK	NULL	2021-12-16 11:20:09	web	SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0149ba4b94fc98af2b4e0235d2176785-_KSEIZGFPKBTPK	NULL	2021-12-16 11:20:09	web	機車全面-立即投保-SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0149ba4b94fc98af2b4e0235d2176785-_KSEIZGFPKBTPK	NULL	2021-12-16 11:20:09	web	機車險-SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01bdb7f264c318e358e6b10f11bc7f70-_KIUWCJOD48KMQ	NULL	2021-12-16 20:27:57	web	新安保戶	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01bdb7f264c318e358e6b10f11bc7f70-_KIUWCJOD48KMQ	NULL	2021-12-16 20:27:57	web	汽車險	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01be516e5060eb06f7e308f4db1c278e-_KX8BPPR8OE5DU	NULL	2021-12-16 10:13:55	web	新安會員	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01be516e5060eb06f7e308f4db1c278e-_KX8BPPR8OE5DU	NULL	2021-12-16 10:14:14	web	登入頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01be516e5060eb06f7e308f4db1c278e-_KX8BPPR8OE5DU	NULL	2021-12-16 10:14:14	web	舊會員登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01be516e5060eb06f7e308f4db1c278e-_KX8BPPR8OE5DU	NULL	2021-12-16 10:13:55	web	註冊頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01e15c9916616acc50118bef43ef8d24-_KS4G7X6R2Y9R1	NULL	2021-12-16 15:09:49	web	再次登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01e15c9916616acc50118bef43ef8d24-_KS4G7X6R2Y9R1	NULL	2021-12-16 15:10:45	web	再次登入_發送驗證碼	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01e15c9916616acc50118bef43ef8d24-_KS4G7X6R2Y9R1	NULL	2021-12-16 15:10:45	web	新安感恩祭	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	01e15c9916616acc50118bef43ef8d24-_KS4G7X6R2Y9R1	NULL	2021-12-16 15:10:45	web	活動首頁	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	021ec237911f126f0767b03ce9b03282-_KK9OYUHGXG3JR	NULL	2021-12-16 14:17:51	web	SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	021ec237911f126f0767b03ce9b03282-_KK9OYUHGXG3JR	NULL	2021-12-16 14:17:51	web	機車全面-立即投保-SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	021ec237911f126f0767b03ce9b03282-_KK9OYUHGXG3JR	NULL	2021-12-16 14:09:05	web	機車險	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	021ec237911f126f0767b03ce9b03282-_KK9OYUHGXG3JR	NULL	2021-12-16 14:17:51	web	機車險-SP頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	021ec237911f126f0767b03ce9b03282-_KK9OYUHGXG3JR	NULL	2021-12-16 14:09:06	web	試算	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02360989135b2b091776b85c03c9c2d4-_KDKX0TF117JJX	NULL	2021-12-16 13:57:59	web	傷害險	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02360989135b2b091776b85c03c9c2d4-_KDKX0TF117JJX	NULL	2021-12-16 18:05:34	web	旅平險	10	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02360989135b2b091776b85c03c9c2d4-_KDKX0TF117JJX	NULL	2021-12-16 18:05:34	web	試算	11	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	024571fc6591e08e110a63a413af110b-_KIGZMMLYRDGXQ	NULL	2021-12-16 09:55:46	web	新安保戶	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	024571fc6591e08e110a63a413af110b-_KIGZMMLYRDGXQ	NULL	2021-12-16 09:55:46	web	汽車險	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	024571fc6591e08e110a63a413af110b-_KIGZMMLYRDGXQ	NULL	2021-12-16 09:52:37	web	續保	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	024571fc6591e08e110a63a413af110b-_KIGZMMLYRDGXQ	NULL	2021-12-16 09:52:37	web	續保登入	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02aaa15186e46ddb08bb6648821771f3-_KG4657B0FQKPO	NULL	2021-12-16 23:21:11	web	續保	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02aaa15186e46ddb08bb6648821771f3-_KG4657B0FQKPO	NULL	2021-12-16 23:21:11	web	續保登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02f37e246b03058c2525656a14e016d9-_KGG7KWYF3A9J9	NULL	2021-12-16 08:57:06	web	廣告	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02f37e246b03058c2525656a14e016d9-_KGG7KWYF3A9J9	NULL	2021-12-16 08:55:24	web	會員專區	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02f37e246b03058c2525656a14e016d9-_KGG7KWYF3A9J9	NULL	2021-12-16 08:57:06	web	每月抽	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02f37e246b03058c2525656a14e016d9-_KGG7KWYF3A9J9	NULL	2021-12-16 08:55:05	web	續保	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	02f37e246b03058c2525656a14e016d9-_KGG7KWYF3A9J9	NULL	2021-12-16 08:55:05	web	續保登入	5	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:18:39	web	menu	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:17:53	web	感恩幣帳戶查詢	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:17:34	web	新安感恩祭	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:18:28	web	新安感謝祭	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:18:28	web	機車險到期查詢_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:18:28	web	活動辦法	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:17:53	web	活動首頁	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03049a1ea038aafef33ce8dd2d898386-_KX6ESWOCZN933	NULL	2021-12-16 00:17:34	web	首次註冊_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	033ba871a95af483fae1b787d043487a-_KKBVN2FLEKW7D	NULL	2021-12-16 21:24:27	web	會員專區	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:55:18	web	再次登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:55:40	web	再次登入_發送驗證碼	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:56:28	web	感恩幣帳戶查詢	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:56:28	web	新安感恩祭	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:56:28	web	活動首頁	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	034ee24a79638dccb760f828a216c046-_KGPUM5RWUVCEO	NULL	2021-12-16 07:55:07	web	首次註冊_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03e4eb245bd6b5804d19cbf0e3aa2e36-_KX92XWNHVGNKT	NULL	2021-12-16 22:52:16	web	登入頁	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03e4eb245bd6b5804d19cbf0e3aa2e36-_KX92XWNHVGNKT	NULL	2021-12-16 22:52:16	web	舊會員登入	2	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:41:18	web	再次登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:42:19	web	再次登入_發送驗證碼	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:42:19	web	新安感恩祭	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:42:20	web	活動首頁	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:44:51	web	登入頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:44:51	web	舊會員登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:05:14	web	再次登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:05:39	web	再次登入_發送驗證碼	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:05:59	web	再次登入_驗證碼送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:07:54	web	壓注Dyson_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:08:10	web	壓注linepoints_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:08:00	web	壓注禮券_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:06:32	web	感恩幣帳戶查詢	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:07:28	web	投幣即刻轉	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:08:44	web	新安感恩祭	13	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:07:07	web	月底好運押注	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:08:45	web	查看使用紀錄	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:08:45	web	活動辦法	8	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:07:07	web	活動辦法-攻略	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:06:32	web	活動首頁	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	0467001a9cdfa9184629f9b5371595e4-_KF3X68T1F3SVZ	NULL	2021-12-16 00:07:49	web	立刻抽獎去	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:04:46	web	再次登入	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:05:40	web	再次登入_發送驗證碼	3	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:08:03	web	壓注禮券_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:05:51	web	感恩幣帳戶查詢	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:07:12	web	投幣即刻轉	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:07:37	web	新安感恩祭	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:07:37	web	查看使用紀錄	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:08:03	web	活動辦法	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	04891433c0f68497464bb987e905da58-_KMO7B12MPN1OO	NULL	2021-12-16 14:05:51	web	活動首頁	5	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:13:54	web	壓注Dyson_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:14:04	web	壓注禮券_送出	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:15:09	web	投幣即刻轉	4	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:15:09	web	新安感恩祭	7	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:15:09	web	活動辦法	8	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
NULL	2021-12-17	049059c8bbae1e089fc905f4aefeb2a5-_KWK6I2B3MC9ZS	NULL	2021-12-16 13:11:42	web	活動首頁	1	API	NULL	2021-12-17 20:21:22	2021-12-17 20:21:22
