serial	tag_date	fpc	domain	keyword	created_at	updated_at
NULL	2021-12-17	2b283f229d3a205d25b45364cdeda895-_KW7Y2GET4C0OE	www.philips.com.tw	["空氣清淨機/空氣清淨除濕機", "空氣清淨機", "AC4558/80", "空氣清淨機"]	2021-12-16 00:02:28	2021-12-17 21:20:28
NULL	2021-12-17	3d869f466d6e42bc4885831007ba798a-_KV6CF9N1UT3AI	www.philips.com.tw	["顯示器", "家用顯示器", "271V8/96", "液晶顯示器"]	2021-12-16 00:01:52	2021-12-17 21:20:28
NULL	2021-12-17	0e800f7a75568b4c8022e76644454784-_KTO24Y1F5NTBV	www.philips.com.tw	["牙刷頭", "G2 Optimal Gum Care", "HX9033/67", "(舊稱 ProResults 牙齦健康系列)"]	2021-12-16 00:02:57	2021-12-17 21:20:28
NULL	2021-12-17	ee28b97ac773c88ebca94cc0816e8eea-_KR5HGZP0JU9QI	www.philips.com.tw	["Soundbar", "Dolby Audio Soundbar", "TAB7305/96", "Soundbar 喇叭"]	2021-12-16 00:03:00	2021-12-17 21:20:28
NULL	2021-12-17	a6159a15a5ab83e8f9337ef75191eb06-_KX7Q3SJKXQLOE	www.philips.com.tw	["牙刷頭", "C1 ProResults", "HX2023/02", "標準型音波震動牙刷刷頭"]	2021-12-16 00:03:29	2021-12-17 21:20:28
NULL	2021-12-17	a6159a15a5ab83e8f9337ef75191eb06-_KX7Q3SJKXQLOE	www.philips.com.tw	["電動牙刷", "Elite+", "HX2421/04", "音波震動牙刷"]	2021-12-16 00:04:03	2021-12-17 21:20:28
NULL	2021-12-17	0ada3cb70feb03da3042b5e3a5d9dc38-_KX7Q20322XCOP	www.philips.com.tw	["電動牙刷", "DiamondClean Smart", "HX9984/02", "音波震動牙刷搭配手機應用程式"]	2021-12-16 00:04:08	2021-12-17 21:20:28
NULL	2021-12-17	b62eb86bb1ead185ccb08ea4e03ed778-_KX7Q4MX06DWFN	www.philips.com.tw	["電動牙刷", "9900 Prestige", "HX9996/13", "搭載 SenseIQ 的電動牙刷"]	2021-12-16 00:04:16	2021-12-17 21:20:28
NULL	2021-12-17	41dd103075b3e92f366130049081fd61-_KX7Q4R83AJFO9	www.philips.com.tw	["電動牙刷", "FlexCare 白金系列", "HX9172/10", "充電式牙刷"]	2021-12-16 00:04:18	2021-12-17 21:20:28
NULL	2021-12-17	1babbbee50b023fa6a213fe13904d71a-_KX7Q4XL2VZ1TZ	www.philips.com.tw	["咖啡", "全自動義式咖啡機", "EP2231/44", "全自動義式咖啡機"]	2021-12-16 00:04:22	2021-12-17 21:20:28
NULL	2021-12-17	b62eb86bb1ead185ccb08ea4e03ed778-_KX7Q4MX06DWFN	www.philips.com.tw	["電動牙刷", "9900 Prestige", "HX9996/12", "搭載 SenseIQ 的電動牙刷"]	2021-12-16 00:04:23	2021-12-17 21:20:28
NULL	2021-12-17	78087076da04efa4e6ed7b65c099e543-_KX7Q4YV1ZHBE5	www.philips.com.tw	["熨燙", "熨斗配件", "GC026/00", "除毛球機"]	2021-12-16 00:04:24	2021-12-17 21:20:28
NULL	2021-12-17	e47241ba478e3103ab6eeb51d3c3a197-_KX7NXUXUL8HF2	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S3134/51", "乾濕兩用電鬍刀 3000 系列"]	2021-12-16 00:04:38	2021-12-17 21:20:28
NULL	2021-12-17	ee28b97ac773c88ebca94cc0816e8eea-_KR5HGZP0JU9QI	www.philips.com.tw	["Soundbar", "Dolby Atmos Soundbar", "TAPB603/96", "Soundbar 喇叭"]	2021-12-16 00:04:49	2021-12-17 21:20:28
NULL	2021-12-17	e47241ba478e3103ab6eeb51d3c3a197-_KX7NXUXUL8HF2	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S5582/20", "乾濕兩用電鬍刀"]	2021-12-16 00:04:54	2021-12-17 21:20:28
NULL	2021-12-17	f84ec7d452c80d9b044356101650b0bf-_KX7PX2TABV886	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9240/33", "健康氣炸鍋 XL"]	2021-12-16 00:05:04	2021-12-17 21:20:28
NULL	2021-12-17	0e800f7a75568b4c8022e76644454784-_KTO24Y1F5NTBV	www.philips.com.tw	["牙刷頭", "AdaptiveClean", "HX9043/05", "標準型音波震動牙刷刷頭"]	2021-12-16 00:05:18	2021-12-17 21:20:28
NULL	2021-12-17	96cde8679bba8ed369a699aadeea5947-_KX7Q6XEZAAC3Y	www.philips.com.tw	["顯示器", "遊戲與娛樂", "328M6FJRMB/96", "曲面 QHD 液晶顯示器搭載 Ambiglow 流光溢彩技術"]	2021-12-16 00:05:56	2021-12-17 21:20:28
NULL	2021-12-17	f09e5c7fde0166f5374a5fb7c5d90b35-_KX7Q74WRIOKUZ	www.philips.com.tw	["Soundbar", "Essential Soundbar", "HTL1520B/96", "Soundbar 喇叭"]	2021-12-16 00:06:05	2021-12-17 21:20:28
NULL	2021-12-17	0b493ea58fa2fc9ec6f058819058a33b-_KN1F9COAWZ1HU	www.philips.com.tw	["電動牙刷", "DiamondClean Smart", "HX9924/12", "音波震動牙刷搭配手機應用程式"]	2021-12-16 00:06:42	2021-12-17 21:20:28
NULL	2021-12-17	f705822cdb6beb20161e7b4d7c32279e-_KX7Q7XCZRDYTJ	www.philips.com.tw	["健康氣炸鍋", "氣炸鍋", "少油氣炸鍋"]	2021-12-16 00:06:42	2021-12-17 21:20:28
NULL	2021-12-17	78087076da04efa4e6ed7b65c099e543-_KX7Q4YV1ZHBE5	www.philips.com.tw	["熨燙", "熨斗配件", "GC026/80", "除毛球機"]	2021-12-16 00:06:52	2021-12-17 21:20:28
NULL	2021-12-17	3c9a23f0792f1ff2efb56299bcb517d5-_KX7Q8CHG8ZBZE	www.philips.com.tw	["Soundbar", "Essential Soundbar", "HTL1520B/96", "Soundbar 喇叭"]	2021-12-16 00:07:01	2021-12-17 21:20:28
NULL	2021-12-17	40414c1db746a9f8d0a572df870291bc-_KX7Q8MR0A0OWL	www.philips.com.tw	["電腦配件", "鍵盤與滑鼠", "SPT9404/96", "無線簡報器"]	2021-12-16 00:07:15	2021-12-17 21:20:28
NULL	2021-12-17	9f51780f49c16fe8e74d9f24564495bd-_KX7Q8RDOFD6TS	www.philips.com.tw	["烹調", "智慧萬用鍋", "HD2133/50", "智慧萬用鍋"]	2021-12-16 00:07:21	2021-12-17 21:20:28
NULL	2021-12-17	0b493ea58fa2fc9ec6f058819058a33b-_KN1F9COAWZ1HU	www.philips.com.tw	["電動牙刷", "DiamondClean Smart", "HX9924/12", "音波震動牙刷搭配手機應用程式"]	2021-12-16 00:07:32	2021-12-17 21:20:28
NULL	2021-12-17	2903aeeb358824dfce62bfeebccf9691-_KX7Q9V1E6VLXW	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9742/62", "健康氣炸鍋"]	2021-12-16 00:08:12	2021-12-17 21:20:28
NULL	2021-12-17	ad8297c4c86581f3d26a74e0aa88f6fd-_KX7QA9QFUACFL	www.philips.com.tw	["食物處理", "食物調理機", "HR7510/02", "輕巧型食物調理機"]	2021-12-16 00:08:31	2021-12-17 21:20:28
NULL	2021-12-17	78c52d04e75283fec2cbb4b31114ecab-_KX7QAL7IBXNCH	www.philips.com.tw	["烹調", "電磁爐與黑晶爐", "HD4998/50", "黑晶爐"]	2021-12-16 00:08:46	2021-12-17 21:20:28
NULL	2021-12-17	c95823fb324da387adfb10524734e239-_KX7QAPF34Y5CN	www.philips.com.tw	["健康的氣炸鍋", "viva 飛利浦", "健康氣炸鍋"]	2021-12-16 00:08:51	2021-12-17 21:20:28
NULL	2021-12-17	3dd7da1d50ffc88b5ad4fdf4ae67d4bd-_KX7Q9R9282CP9	www.philips.com.tw	["熨燙", "蒸氣熨斗", "GC1735/73", "蒸氣熨斗"]	2021-12-16 00:09:10	2021-12-17 21:20:28
NULL	2021-12-17	3dd7da1d50ffc88b5ad4fdf4ae67d4bd-_KX7Q9R9282CP9	www.philips.com.tw	["熨燙", "蒸氣熨斗", "GC1440/23", "蒸氣熨斗"]	2021-12-16 00:09:55	2021-12-17 21:20:28
NULL	2021-12-17	c2271da5ab4f8696e5520d46d5627331-_KX7QC2S2JPPBV	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9642/22", "健康氣炸鍋"]	2021-12-16 00:09:56	2021-12-17 21:20:28
NULL	2021-12-17	1c8b44bb6a3472976c5ff5f0e146f689-_KX7QBD1MTRS3T	www.philips.com.tw	["電動牙刷", "DiamondClean Smart", "HX9944/02", "音波震動牙刷搭配手機應用程式"]	2021-12-16 00:10:28	2021-12-17 21:20:28
NULL	2021-12-17	1c8b44bb6a3472976c5ff5f0e146f689-_KX7QBD1MTRS3T	www.philips.com.tw	["電動牙刷", "DiamondClean Smart", "HX9984/02", "音波震動牙刷搭配手機應用程式"]	2021-12-16 00:10:30	2021-12-17 21:20:28
NULL	2021-12-17	b2e64232f1494c88ad2c203062cd6375-_KX7QAJMF8DHC6	www.philips.com.tw	["電動牙刷", "HealthyWhite+ 健康美白系列", "HX8962/05", "音波震動牙刷"]	2021-12-16 00:11:27	2021-12-17 21:20:28
NULL	2021-12-17	594d087568fc1b6bc2b0c00221f95be2-_KX7QE4RMZ382B	www.philips.com.tw	["顯示器", "家用顯示器", "346E2CUAE/00", "UltraWide 液晶顯示器"]	2021-12-16 00:11:31	2021-12-17 21:20:28
NULL	2021-12-17	81c3ee49095dc79162f4ada7135afd82-_KX7QE9AJD35OP	www.philips.com.tw	["汽車燈", "頭燈", "11005U90CWX2", "配備獨家 Lumileds 汽車 LED"]	2021-12-16 00:11:37	2021-12-17 21:20:28
NULL	2021-12-17	37e145ea7f5c22c7f3f9c4716fe106a0-_KN0F0668JE2UR	www.philips.com.tw	["牙刷頭", "A3 Premium 多功能", "HX9093/96", "標準型音波震動牙刷刷頭"]	2021-12-16 00:11:45	2021-12-17 21:20:28
NULL	2021-12-17	1c8b44bb6a3472976c5ff5f0e146f689-_KX7QBD1MTRS3T	www.philips.com.tw	["牙刷頭", "W3 Premium White", "HX9063/15", "標準型音波震動牙刷刷頭"]	2021-12-16 00:11:55	2021-12-17 21:20:28
NULL	2021-12-17	37e145ea7f5c22c7f3f9c4716fe106a0-_KN0F0668JE2UR	www.philips.com.tw	["牙刷頭", "AdaptiveClean", "HX9043/05", "標準型音波震動牙刷刷頭"]	2021-12-16 00:12:22	2021-12-17 21:20:28
NULL	2021-12-17	ddfa18e9d023c21a1c9a194b071bd5ad-_KX7QFWZK7F49F	www.philips.com.tw	["耳機", "頭帶", "L3/00", "覆耳式無線耳機"]	2021-12-16 00:12:54	2021-12-17 21:20:28
NULL	2021-12-17	3fc287c9e208b41766f8e1ec93c6fbec-_KX7QFW0PABJ5X	www.philips.com.tw	["耳機", "頭帶", "L3/00", "覆耳式無線耳機"]	2021-12-16 00:12:53	2021-12-17 21:20:28
NULL	2021-12-17	5dea0649ee1c3a7079228798220fc9b7-_KX7QFG0XFM9U6	www.philips.com.tw	["咖啡", "全自動義式咖啡機", "EP5447/94", "全自動義式咖啡機"]	2021-12-16 00:12:32	2021-12-17 21:20:28
NULL	2021-12-17	5626aae2505010374313590cc3a94ad6-_KX7QG71B2K7AK	www.philips.com.tw	["耳機", "頭帶", "L3/00", "覆耳式無線耳機"]	2021-12-16 00:13:07	2021-12-17 21:20:28
NULL	2021-12-17	69737c7682695922a9115d24a714a2c9-_KX7QG6Q7KNKF3	www.philips.com.tw	["耳機", "頭帶", "L3/00", "覆耳式無線耳機"]	2021-12-16 00:13:07	2021-12-17 21:20:28
NULL	2021-12-17	af4ee448894d760008aba5cb2ccaf883-_KX7QG6PQ3QEOA	www.philips.com.tw	["耳機", "頭帶", "L3/00", "覆耳式無線耳機"]	2021-12-16 00:13:07	2021-12-17 21:20:28
NULL	2021-12-17	1311347fa1dac78944becf149bff70c0-_KX7QGFI7ASIXZ	www.philips.com.tw	["顯示器", "家用顯示器", "326E8FJSB/96", "QHD 液晶顯示器"]	2021-12-16 00:13:18	2021-12-17 21:20:28
NULL	2021-12-17	1c8b44bb6a3472976c5ff5f0e146f689-_KX7QBD1MTRS3T	www.philips.com.tw	["電動牙刷", "ProtectiveClean", "HX6859/12", "音波震動牙刷"]	2021-12-16 00:13:27	2021-12-17 21:20:28
NULL	2021-12-17	2579b0b2637e17cfc5ca1cf48723554a-_KRGLQ039KPF8X	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9642/22", "健康氣炸鍋"]	2021-12-16 00:14:03	2021-12-17 21:20:28
NULL	2021-12-17	2903aeeb358824dfce62bfeebccf9691-_KX7QHMXBD9SGE	www.philips.com.tw	["家庭音響", "家庭音響系統", "TAM3205/96", "超迷你音響"]	2021-12-16 00:14:15	2021-12-17 21:20:28
NULL	2021-12-17	2903aeeb358824dfce62bfeebccf9691-_KX7QHMXBD9SGE	www.philips.com.tw	["家庭音響", "家庭音響系統", "TAM3205/96", "超迷你音響"]	2021-12-16 00:14:25	2021-12-17 21:20:28
NULL	2021-12-17	0ada3cb70feb03da3042b5e3a5d9dc38-_KX7Q20322XCOP	www.philips.com.tw	["電動牙刷", "9900 Prestige", "HX9996/13", "搭載 SenseIQ 的電動牙刷"]	2021-12-16 00:15:08	2021-12-17 21:20:28
NULL	2021-12-17	78c52d04e75283fec2cbb4b31114ecab-_KX7QAL7IBXNCH	www.philips.com.tw	["烹調", "電磁爐與黑晶爐", "HD4924/50", "電磁爐"]	2021-12-16 00:15:14	2021-12-17 21:20:28
NULL	2021-12-17	0ada3cb70feb03da3042b5e3a5d9dc38-_KX7Q20322XCOP	www.philips.com.tw	["電動牙刷", "9900 Prestige", "HX9996/11", "搭載 SenseIQ 的電動牙刷"]	2021-12-16 00:15:18	2021-12-17 21:20:28
NULL	2021-12-17	0ada3cb70feb03da3042b5e3a5d9dc38-_KX7Q20322XCOP	www.philips.com.tw	["電動牙刷", "9900 Prestige", "HX9996/12", "搭載 SenseIQ 的電動牙刷"]	2021-12-16 00:15:20	2021-12-17 21:20:28
NULL	2021-12-17	78c52d04e75283fec2cbb4b31114ecab-_KX7QAL7IBXNCH	www.philips.com.tw	["烹調", "電磁爐與黑晶爐", "HD4924/50", "電磁爐"]	2021-12-16 00:15:37	2021-12-17 21:20:28
NULL	2021-12-17	02671ab1a6325695f3174f8ff9f11d6e-_KX7QINEKGCF6P	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S7788/54", "乾濕兩用電鬍刀"]	2021-12-16 00:16:00	2021-12-17 21:20:28
NULL	2021-12-17	1c56fa9ed36d6d607fee55a9156eb980-_KX7QK2QW0NLUO	www.philips.com.tw	["顯示器", "家用顯示器", "328E1CA/96", "曲面液晶顯示器搭配 Ultra Wide-Color 超寬廣色域技術"]	2021-12-16 00:16:08	2021-12-17 21:20:28
NULL	2021-12-17	25c5f0a1be1b6d5c7b8aebfa5cdea3b3-_KX7QK657CW0V6	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "PT727/16", "乾刮式電鬍刀"]	2021-12-16 00:16:13	2021-12-17 21:20:28
NULL	2021-12-17	13e590fdaf9c07ddacef56973eddfe2c-_KX7QK765WOYHE	www.philips.com.tw	["食物處理", "食物調理機", "HR7762/02", "食物調理機"]	2021-12-16 00:16:14	2021-12-17 21:20:28
NULL	2021-12-17	9bb5f4e30c77fb026448d6edb5b58772-_KX7QL4D2GH64G	www.philips.com.tw	["大型顯示器", "4K Ultra HD", "70PUH8516/96", "4K UHD LED Android 顯示器"]	2021-12-16 00:16:57	2021-12-17 21:20:28
NULL	2021-12-17	13e590fdaf9c07ddacef56973eddfe2c-_KX7QK765WOYHE	www.philips.com.tw	["食物處理", "食物調理機", "HR7762/02", "食物調理機"]	2021-12-16 00:17:14	2021-12-17 21:20:28
NULL	2021-12-17	b163dbe25c46928a3da82fbe322fb73f-_KX7QLOF9TAFH6	www.philips.com.tw	["顯示器", "家用顯示器", "276E8VJSB/96", "4K Ultra HD 液晶顯示器"]	2021-12-16 00:17:23	2021-12-17 21:20:28
NULL	2021-12-17	f58673ef9b481d16cfc5b70b5961a927-_KX7QLTDK7DUN5	www.philips.com.tw	["Soundbar", "Essential Soundbar", "HTL1520B/96", "Soundbar 喇叭"]	2021-12-16 00:17:30	2021-12-17 21:20:28
NULL	2021-12-17	858c43e8547078bc481a160857f0d004-_KX7QLTMMIZANX	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "HQ7310/16", "電鬍刀"]	2021-12-16 00:17:30	2021-12-17 21:20:28
NULL	2021-12-17	298a66f384795d469f77b6813cbf1845-_KVI7BETVSHO6C	www.philips.com.tw	["美髮用品", "吹風機", "BHD628/01", "吹風機"]	2021-12-16 00:17:31	2021-12-17 21:20:28
NULL	2021-12-17	d2c99cfa2ba909ea259d6a0f74262ab6-_KX0IT7PHUTX7P	www.philips.com.tw	["牙刷頭", "TongueCare+", "HX8072/01", "潔舌刷"]	2021-12-16 00:17:41	2021-12-17 21:20:28
NULL	2021-12-17	30272122e24e2e8144c919ba4c412212-_KX7QMNKA3H5Z1	www.philips.com.tw	["耳機", "入耳式與耳塞式耳機", "TAUT102WT/00", "無線耳機"]	2021-12-16 00:18:35	2021-12-17 21:20:28
NULL	2021-12-17	a770851ca9d9bcfe712f35f4f84b0f8d-_KX7ESE8FB7P20	www.philips.com.tw	["烹調", "雙向智旋 IH 電子鍋", "HD3160/50", "電子鍋"]	2021-12-16 00:18:39	2021-12-17 21:20:28
NULL	2021-12-17	30272122e24e2e8144c919ba4c412212-_KX7QMNKA3H5Z1	www.philips.com.tw	["耳機", "真無線", "TAT4556GR/97", "真無線耳機"]	2021-12-16 00:19:00	2021-12-17 21:20:28
NULL	2021-12-17	84816e4c7cb167e03891579665ac2acd-_KX7QNZU3Q92HI	www.philips.com.tw	["空氣清淨機/空氣清淨除濕機", "空氣清淨機", "DE5205/80", "飛利浦清淨除濕機"]	2021-12-16 00:19:12	2021-12-17 21:20:28
NULL	2021-12-17	7e040337241d4615e7c9ba16db778eb3-_KX6A28AWTJG1U	www.philips.com.tw	["大型顯示器", "Ambilight", "65PML9506/96", "4K UHD MiniLED Android 顯示器"]	2021-12-16 00:19:34	2021-12-17 21:20:28
NULL	2021-12-17	02671ab1a6325695f3174f8ff9f11d6e-_KX7QINEKGCF6P	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S7788/54", "乾濕兩用電鬍刀"]	2021-12-16 00:19:46	2021-12-17 21:20:28
NULL	2021-12-17	02671ab1a6325695f3174f8ff9f11d6e-_KX7QINEKGCF6P	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S5588/17", "乾濕兩用電鬍刀"]	2021-12-16 00:21:28	2021-12-17 21:20:28
NULL	2021-12-17	2903aeeb358824dfce62bfeebccf9691-_KX7QRBQTHQTT0	www.philips.com.tw	["配件與替換組件", "電鬍刀替換刀片", "SH70/71", "電鬍刀組"]	2021-12-16 00:21:47	2021-12-17 21:20:28
NULL	2021-12-17	79973ff737d425a6ab52a46c588f76c3-_KX7QRM4DLHY66	www.philips.com.tw	["媒體播放機", "DVD 播放機", "DVP3690K/96", "DVD 播放機"]	2021-12-16 00:22:00	2021-12-17 21:20:28
NULL	2021-12-17	02671ab1a6325695f3174f8ff9f11d6e-_KX7QINEKGCF6P	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S5579/60", "乾濕兩用電鬍刀"]	2021-12-16 00:22:06	2021-12-17 21:20:28
NULL	2021-12-17	8e7eb535ccc0859abe181d3cb8f14988-_KX7QRRSWL5CEB	www.philips.com.tw	["Soundbar", "Essential Soundbar", "HTL1520B/96", "Soundbar 喇叭"]	2021-12-16 00:22:08	2021-12-17 21:20:28
NULL	2021-12-17	02671ab1a6325695f3174f8ff9f11d6e-_KX7QINEKGCF6P	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S7788/54", "乾濕兩用電鬍刀"]	2021-12-16 00:22:23	2021-12-17 21:20:28
NULL	2021-12-17	ad580f25c9aba292bb5d30a6c0a959b7-_KX7QS4Z65CF2X	www.philips.com.tw	["Soundbar", "Essential Soundbar", "HTL1520B/96", "Soundbar 喇叭"]	2021-12-16 00:22:25	2021-12-17 21:20:28
NULL	2021-12-17	1089cbfe344c1bf48d2f727203aeb2a4-_KX7QQFCAEN8H2	www.philips.com.tw	["牙刷頭", "C1 ProResults", "HX6013/63", "標準型音波震動牙刷刷頭"]	2021-12-16 00:23:00	2021-12-17 21:20:28
NULL	2021-12-17	c4a4ee4a922ae0ff6deb31d3f032d31f-_KV4YD9F2PG7VV	www.philips.com.tw	["食物處理", "食物調理機", "HR7510/02", "輕巧型食物調理機"]	2021-12-16 00:23:16	2021-12-17 21:20:28
NULL	2021-12-17	25c5f0a1be1b6d5c7b8aebfa5cdea3b3-_KX7QK657CW0V6	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "PT727/16", "乾刮式電鬍刀"]	2021-12-16 00:23:22	2021-12-17 21:20:28
NULL	2021-12-17	c4a4ee4a922ae0ff6deb31d3f032d31f-_KV4YD9F2PG7VV	www.philips.com.tw	["食物處理", "食物調理機", "HR7510/02", "輕巧型食物調理機"]	2021-12-16 00:23:25	2021-12-17 21:20:28
NULL	2021-12-17	db56e55edd2c4422e0f2e2e4ca828d69-_KX7QUXYWEEG16	www.philips.com.tw	["大型顯示器", "其他", "43PFH5200/96", "FHD 顯示器"]	2021-12-16 00:24:36	2021-12-17 21:20:28
NULL	2021-12-17	9cb0ab28a94c793cb5042b164551486f-_KWMGPMALZ0GK4	www.philips.com.tw	["臉部刮鬍刀", "系列電鬍刀", "S5588/17", "乾濕兩用電鬍刀"]	2021-12-16 00:23:41	2021-12-17 21:20:28
NULL	2021-12-17	31743698342159278e586db5819f975e-_KN90O05PBV4KW	www.philips.com.tw	["無線喇叭", "可攜式藍牙喇叭", "TAS3505/00", "無線喇叭"]	2021-12-16 00:23:41	2021-12-17 21:20:28
NULL	2021-12-17	aec2f9cc993c8154262a4a9820143aa6-_KX7QU2F7VWX5J	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9642/22", "健康氣炸鍋"]	2021-12-16 00:23:55	2021-12-17 21:20:28
NULL	2021-12-17	5970914e0a8326ff3bc07431f25e95ba-_KX7QUZRECUWQQ	www.philips.com.tw	["美髮用品", "吹風機", "HP8232/01", "吹風機"]	2021-12-16 00:24:51	2021-12-17 21:20:28
NULL	2021-12-17	1089cbfe344c1bf48d2f727203aeb2a4-_KX7QQFCAEN8H2	www.philips.com.tw	["牙刷頭", "C2 Optimal Plaque Defense", "HX9023/67", "(舊稱 ProResults 牙菌斑防禦刷頭)"]	2021-12-16 00:25:31	2021-12-17 21:20:28
NULL	2021-12-17	31743698342159278e586db5819f975e-_KN90O05PBV4KW	www.philips.com.tw	["家庭音響", "家庭音響系統", "TANX100/96", "藍牙派對喇叭"]	2021-12-16 00:25:50	2021-12-17 21:20:28
NULL	2021-12-17	06f79d9a07018d9d0e275048d84726a0-_KX7QX8235PEY2	www.philips.com.tw	["大型顯示器", "Android", "43PUH7466/96", "4K UHD LED Android TV"]	2021-12-16 00:26:22	2021-12-17 21:20:28
NULL	2021-12-17	6d7a03d101b017c391765ff799a0d87c-_KX7QXNVG4HTF8	www.philips.com.tw	["大型顯示器", "其他", "55PFH5280/96", "FHD 顯示器"]	2021-12-16 00:26:43	2021-12-17 21:20:28
NULL	2021-12-17	2903aeeb358824dfce62bfeebccf9691-_KX7Q9V1E6VLXW	www.philips.com.tw	["烹調", "健康氣炸鍋", "HD9642/22", "健康氣炸鍋"]	2021-12-16 00:27:38	2021-12-17 21:20:28
NULL	2021-12-17	81ebbd7df6a736bd8e525ec552055a9a-_KX7QXJ75LXBSJ	www.philips.com.tw	["牙刷頭", "DiamondClean 鑽石靚白系列", "HX6073/05", "迷你型音波震動牙刷刷頭"]	2021-12-16 00:28:23	2021-12-17 21:20:28
NULL	2021-12-17	4c2ede3f63aae2deebe3aa5336ce176f-_KX7R09L5W8D3B	www.philips.com.tw	["汽車燈", "頭燈", "12793UNIX2", "霧燈燈泡"]	2021-12-16 00:28:44	2021-12-17 21:20:28
NULL	2021-12-17	a84ee134466b203c8c19b7641adecd5f-_KX7ITBRKI8DTC	www.philips.com.tw	["Unmapped", "Unmapped", "DLP3520C/97", "充電器"]	2021-12-16 00:28:47	2021-12-17 21:20:28
NULL	2021-12-17	81ebbd7df6a736bd8e525ec552055a9a-_KX7QXJ75LXBSJ	www.philips.com.tw	["牙刷頭", "ProResults 專業刷頭系列", "HX6023/05", "迷你型音波震動牙刷刷頭"]	2021-12-16 00:28:54	2021-12-17 21:20:28
NULL	2021-12-17	1e0accf62b832c5283af890115051a7a-_KX7N6PP791KA7	www.philips.com.tw	["牙刷頭", "InterCare 齒間清潔刷頭系列", "HX9013/05", "迷你型音波震動牙刷刷頭"]	2021-12-16 00:29:02	2021-12-17 21:20:28
