serial	tag_date	fpc	domain	datetime	channel	tag	tag_freq	origin	orgin_desc	created_at	updated_at
NULL	2021-12-17	00c60eb3eed50bece7b50788d69de62a-_K7FK7XAB01P3C	NULL	2021-12-16 10:19:05	web	推薦投保組合	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	00c60eb3eed50bece7b50788d69de62a-_K7FK7XAB01P3C	NULL	2021-12-16 10:20:04	web	新安感恩祭	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	00c60eb3eed50bece7b50788d69de62a-_K7FK7XAB01P3C	NULL	2021-12-16 10:20:04	web	汽車試算_基	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	00c60eb3eed50bece7b50788d69de62a-_K7FK7XAB01P3C	NULL	2021-12-16 10:20:04	web	活動首頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	00fde1788501f63bc44b540d890cd360-_K7D2MLVZEIXTH	NULL	2021-12-16 16:54:54	web	新安保戶	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	00fde1788501f63bc44b540d890cd360-_K7D2MLVZEIXTH	NULL	2021-12-16 16:54:54	web	汽車險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 19:49:24	web	SP頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 20:14:15	web	新安保戶	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 20:02:06	web	機車	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 19:49:24	web	機車立即投保-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 20:14:15	web	機車險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 19:49:24	web	機車險-SP頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 19:49:20	web	機車險省215元-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KC0D8DQDQLN3X	NULL	2021-12-16 20:02:06	web	試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KEP6MZS4O9A65	NULL	2021-12-16 15:20:03	web	logo	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KEP6MZS4O9A65	NULL	2021-12-16 15:20:03	web	menu	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KEP6MZS4O9A65	NULL	2021-12-16 15:20:03	web	新安感恩祭	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KEP6MZS4O9A65	NULL	2021-12-16 15:20:13	web	登入頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	012749e0686db6ccd81c9e22b030fb93-_KEP6MZS4O9A65	NULL	2021-12-16 15:20:13	web	舊會員登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	01c96c0e40973b7b5001b5285f28dba4-_KGKEW3C89Z3V4	NULL	2021-12-16 18:58:47	web	新安會員	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	01c96c0e40973b7b5001b5285f28dba4-_KGKEW3C89Z3V4	NULL	2021-12-16 18:58:47	web	註冊頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	01de52920832cbe0c4c6d39b2c7199e4-_KX8J2EKZYLM6I	NULL	2021-12-16 13:35:21	web	機車-試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	01de52920832cbe0c4c6d39b2c7199e4-_KX8J2EKZYLM6I	NULL	2021-12-16 13:35:21	web	機車強制責任險-試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	023bae681443bc8b5d2aec7814a9a253-_KGKMQEOXYOEWH	NULL	2021-12-16 23:24:54	web	新安會員	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	023bae681443bc8b5d2aec7814a9a253-_KGKMQEOXYOEWH	NULL	2021-12-16 23:24:54	web	註冊頁	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02bc476a836d0080d1881a5f754a5a02-_KFYXIQN698MPA	NULL	2021-12-16 23:42:03	web	續保	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02bc476a836d0080d1881a5f754a5a02-_KFYXIQN698MPA	NULL	2021-12-16 23:42:03	web	續保登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02bc476a836d0080d1881a5f754a5a02-_KGEWY4Q96HD25	NULL	2021-12-16 09:02:43	web	登入頁	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02bc476a836d0080d1881a5f754a5a02-_KGEWY4Q96HD25	NULL	2021-12-16 09:02:43	web	舊會員登入	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02e526e127d237d940816bf9bf170a11-_KD0JQL72B7FY2	NULL	2021-12-16 23:23:13	web	SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02e526e127d237d940816bf9bf170a11-_KD0JQL72B7FY2	NULL	2021-12-16 23:23:13	web	抽獎看更多-汽-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	02e526e127d237d940816bf9bf170a11-_KD0JQL72B7FY2	NULL	2021-12-16 23:23:12	web	汽車險-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	031de170fe4d074c8ebdf2c11a30e2db-_KGK45FB8MUUT6	NULL	2021-12-16 12:50:23	web	登入頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	031de170fe4d074c8ebdf2c11a30e2db-_KGK45FB8MUUT6	NULL	2021-12-16 12:50:23	web	舊會員登入	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	03371c2f90424bcd6d2e5f21a53b9066-_JZRZPU0J8STFA	NULL	2021-12-16 14:51:53	web	登入頁	6	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	03371c2f90424bcd6d2e5f21a53b9066-_JZRZPU0J8STFA	NULL	2021-12-16 14:51:53	web	舊會員登入	6	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0385b9e361dc58214eb1b17169f92dfc-_K5OR3FLNHYB49	NULL	2021-12-16 14:17:51	web	SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0385b9e361dc58214eb1b17169f92dfc-_K5OR3FLNHYB49	NULL	2021-12-16 14:17:51	web	機車全面-立即投保-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0385b9e361dc58214eb1b17169f92dfc-_K5OR3FLNHYB49	NULL	2021-12-16 14:09:05	web	機車險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0385b9e361dc58214eb1b17169f92dfc-_K5OR3FLNHYB49	NULL	2021-12-16 14:17:51	web	機車險-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0385b9e361dc58214eb1b17169f92dfc-_K5OR3FLNHYB49	NULL	2021-12-16 14:09:06	web	試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0403c46559de1d627aab4bcc7d8a52b8-_JZ7YPFJ4653JJ	NULL	2021-12-16 08:48:07	web	全境酷寒結凍險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0403c46559de1d627aab4bcc7d8a52b8-_JZ7YPFJ4653JJ	NULL	2021-12-16 08:47:48	web	我要投保-事件頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0403c46559de1d627aab4bcc7d8a52b8-_JZ7YPFJ4653JJ	NULL	2021-12-16 08:47:48	web	日圓貴貴兌換險	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0403c46559de1d627aab4bcc7d8a52b8-_JZ7YPFJ4653JJ	NULL	2021-12-16 08:46:30	web	活動說明	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0403c46559de1d627aab4bcc7d8a52b8-_JZ7YPFJ4653JJ	NULL	2021-12-16 08:48:07	web	精選事件-我要投保	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	048a45c91bc23a080facd2b4b39d94c0-_KGKAH45IWELP7	NULL	2021-12-16 16:31:10	web	登入頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	048a45c91bc23a080facd2b4b39d94c0-_KGKAH45IWELP7	NULL	2021-12-16 16:31:10	web	舊會員登入	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	049a89317cd34c54c95daf96036a56f7-_KX952RLC0WBLK	NULL	2021-12-16 23:53:16	web	保險精算家	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	049a89317cd34c54c95daf96036a56f7-_KX952RLC0WBLK	NULL	2021-12-16 23:53:16	web	商品介紹	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	049a89317cd34c54c95daf96036a56f7-_KX952RLC0WBLK	NULL	2021-12-16 23:54:45	web	投保助手	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	049a89317cd34c54c95daf96036a56f7-_KX952RLC0WBLK	NULL	2021-12-16 23:52:52	web	新安東京海上保險-內搜	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	049a89317cd34c54c95daf96036a56f7-_KX952RLC0WBLK	NULL	2021-12-16 23:54:45	web	產險實驗室	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJLPNAK5B6V7	NULL	2021-12-16 09:27:42	web	登入頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJLPNAK5B6V7	NULL	2021-12-16 09:27:42	web	舊會員登入	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJNGH7PR2609	NULL	2021-12-16 10:13:55	web	新安會員	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJNGH7PR2609	NULL	2021-12-16 10:14:14	web	登入頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJNGH7PR2609	NULL	2021-12-16 10:14:14	web	舊會員登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06024d01dbd83f8cf985f5cef822c960-_KGJNGH7PR2609	NULL	2021-12-16 10:13:55	web	註冊頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0638ae65d534cd9ed30a45fe1984c19d-_K4O9FP64VPNJA	NULL	2021-12-16 11:30:01	web	會員專區	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0638ae65d534cd9ed30a45fe1984c19d-_K4O9FP64VPNJA	NULL	2021-12-16 11:29:14	web	續保	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0638ae65d534cd9ed30a45fe1984c19d-_K4O9FP64VPNJA	NULL	2021-12-16 11:29:14	web	續保登入	4	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0640b908495c20b11373406d038186bf-_K030YXBI3GBYR	NULL	2021-12-16 09:43:01	web	傷害險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0640b908495c20b11373406d038186bf-_K030YXBI3GBYR	NULL	2021-12-16 17:17:07	web	廣告	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0640b908495c20b11373406d038186bf-_K030YXBI3GBYR	NULL	2021-12-16 17:17:07	web	每月抽	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0640b908495c20b11373406d038186bf-_K030YXBI3GBYR	NULL	2021-12-16 09:43:01	web	試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06751bd257aff9cf031bc4af18203ea5-_KWPX5XZATX1Y3	NULL	2021-12-16 09:04:07	web	新安保戶	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06751bd257aff9cf031bc4af18203ea5-_KWPX5XZATX1Y3	NULL	2021-12-16 09:04:07	web	汽車險	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06751bd257aff9cf031bc4af18203ea5-_KWPX5XZATX1Y3	NULL	2021-12-16 08:52:05	web	續保	8	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06751bd257aff9cf031bc4af18203ea5-_KWPX5XZATX1Y3	NULL	2021-12-16 08:52:05	web	續保登入	9	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06751bd257aff9cf031bc4af18203ea5-_KWPX5XZATX1Y3	NULL	2021-12-16 08:46:23	web	試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	067e7434cf28fd9d43881f791e242941-_K0PB8Z4WYPRW3	NULL	2021-12-16 17:42:03	web	汽車	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	067e7434cf28fd9d43881f791e242941-_K0PB8Z4WYPRW3	NULL	2021-12-16 17:42:02	web	試算	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0690c025854534cc11b6652202628801-_KGK9FEDJ4LF69	NULL	2021-12-16 15:57:01	web	新安會員	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0690c025854534cc11b6652202628801-_KGK9FEDJ4LF69	NULL	2021-12-16 15:57:01	web	註冊頁	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:37	web	menu	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:37	web	感恩幣帳戶查詢	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:49	web	新安感恩祭	4	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:49	web	查看使用紀錄	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:49	web	活動辦法	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 20:15:36	web	活動首頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	06ddb46ca455426ecc6f8526a56937eb-_KGKA7VSJKY3PH	NULL	2021-12-16 16:37:44	web	首次註冊	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:02:41	web	再次登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:02:51	web	再次登入_發送驗證碼	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:03	web	再次登入_驗證碼送出	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:08	web	感恩幣帳戶查詢	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:23	web	投幣即刻轉	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:23	web	新安感恩祭	6	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:04:16	web	新安感謝祭	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:04:16	web	汽車險到期查詢_送出	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:04:16	web	活動辦法	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:08	web	活動首頁	4	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0779c3ef4f3560ecadba581932208e73-_KGKKV48Q9SJTW	NULL	2021-12-16 22:03:12	web	立刻抽獎去	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	098e7f20d1a672c52279d0e4d08e387b-_KER1CM9E9W0TK	NULL	2021-12-16 15:21:27	web	新安感恩祭	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	098e7f20d1a672c52279d0e4d08e387b-_KER1CM9E9W0TK	NULL	2021-12-16 15:21:28	web	機車試算_基	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	098e7f20d1a672c52279d0e4d08e387b-_KER1CM9E9W0TK	NULL	2021-12-16 15:21:28	web	活動首頁	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	098e7f20d1a672c52279d0e4d08e387b-_KER1CM9E9W0TK	NULL	2021-12-16 15:20:31	web	首次註冊	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	09cab7f0ea8043bc44e6005a7a0e6e75-_KVFBXNEXQE7DC	NULL	2021-12-16 16:13:39	web	保單服務	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	09cab7f0ea8043bc44e6005a7a0e6e75-_KVFBXNEXQE7DC	NULL	2021-12-16 16:12:01	web	問題	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	09cab7f0ea8043bc44e6005a7a0e6e75-_KVFBXNEXQE7DC	NULL	2021-12-16 16:12:01	web	常見問題	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	09cab7f0ea8043bc44e6005a7a0e6e75-_KVFBXNEXQE7DC	NULL	2021-12-16 16:13:39	web	文件下載	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	09cab7f0ea8043bc44e6005a7a0e6e75-_KVFBXNEXQE7DC	NULL	2021-12-16 16:11:57	web	線上客服	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0ab2e5072332b2212e104a584440fcda-_KLK6W9XHALZPP	NULL	2021-12-16 23:20:28	web	SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0ab2e5072332b2212e104a584440fcda-_KLK6W9XHALZPP	NULL	2021-12-16 23:20:28	web	抽獎看更多-汽-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0ab2e5072332b2212e104a584440fcda-_KLK6W9XHALZPP	NULL	2021-12-16 23:20:28	web	汽車險-SP頁	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0abf144a3453dbb3d43ec7019af7e848-_K3IL90A2W0RHN	NULL	2021-12-16 15:04:00	web	新安保戶	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0abf144a3453dbb3d43ec7019af7e848-_K3IL90A2W0RHN	NULL	2021-12-16 15:04:00	web	汽車險	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0abf144a3453dbb3d43ec7019af7e848-_K3IL90A2W0RHN	NULL	2021-12-16 14:49:52	web	續保	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0abf144a3453dbb3d43ec7019af7e848-_K3IL90A2W0RHN	NULL	2021-12-16 14:49:52	web	續保登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:06:20	web	再次登入	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:07:06	web	再次登入_發送驗證碼	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:12:21	web	壓注Dyson_送出	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:12:34	web	壓注linepoints_送出	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:12:38	web	壓注禮券_送出	3	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:12:50	web	新安感恩祭	20	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:13:13	web	新安感謝祭	2	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
NULL	2021-12-17	0bcecc142c68befa7c5ca573eb1e4aca-_KF9S430WRG0CS	NULL	2021-12-16 07:12:50	web	查看使用紀錄	1	API	NULL	2021-12-17 20:21:42	2021-12-17 20:21:42
