serial	tag_date	fpc	domain	datetime	channel	tag	tag_freq	origin	orgin_desc	created_at	updated_at
NULL	2021-12-17	004ba2c65dae6c82f8521987adff2a6d-_KS9XV1MEQRR8E	NULL	2021-12-16 22:00:30	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	004d0715b62669e4e2e54132f60c7264-_KWXJGE387B5B0	NULL	2021-12-16 14:00:50	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	004d0715b62669e4e2e54132f60c7264-_KWXJGE387B5B0	NULL	2021-12-16 14:00:50	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0056585a6f98064c003a5fe582aae56d-_KMZ2Y7RHFN5BN	NULL	2021-12-16 10:49:13	web	再次登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0056585a6f98064c003a5fe582aae56d-_KMZ2Y7RHFN5BN	NULL	2021-12-16 10:50:57	web	再次登入_發送驗證碼	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0056585a6f98064c003a5fe582aae56d-_KMZ2Y7RHFN5BN	NULL	2021-12-16 10:51:02	web	新安感恩祭	4	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0056585a6f98064c003a5fe582aae56d-_KMZ2Y7RHFN5BN	NULL	2021-12-16 10:51:02	web	活動首頁	4	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0056585a6f98064c003a5fe582aae56d-_KMZ2Y7RHFN5BN	NULL	2021-12-16 10:51:02	web	首次註冊	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00582d54302cf12b09fb307a09156814-_KWC0Z9R7NY0TP	NULL	2021-12-16 23:10:45	web	傷害險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00582d54302cf12b09fb307a09156814-_KWC0Z9R7NY0TP	NULL	2021-12-16 23:10:45	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00800244780a476ada1ba11de0dc9dc1-_KX88VDI6LIGER	NULL	2021-12-16 08:49:15	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00800244780a476ada1ba11de0dc9dc1-_KX88VDI6LIGER	NULL	2021-12-16 08:49:15	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0081c665a886914bcf24269fb150a6ee-_KX0II00VSNATM	NULL	2021-12-16 23:29:25	web	保單服務	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0081c665a886914bcf24269fb150a6ee-_KX0II00VSNATM	NULL	2021-12-16 23:29:25	web	加保險種	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	009b6f75f5e6ba29740366c45d49d74f-_KX7MXBWHWFI7K	NULL	2021-12-16 20:39:29	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	009b6f75f5e6ba29740366c45d49d74f-_KX7MXBWHWFI7K	NULL	2021-12-16 20:39:29	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00a52c3df54f5e4e3443ce0edb2c02c8-_KX82H3ZSKAZ55	NULL	2021-12-16 05:52:16	web	上方汽車試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00a52c3df54f5e4e3443ce0edb2c02c8-_KX82H3ZSKAZ55	NULL	2021-12-16 05:52:16	web	強制險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00a52c3df54f5e4e3443ce0edb2c02c8-_KX82H3ZSKAZ55	NULL	2021-12-16 05:52:16	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:48:00	web	問題	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:44:23	web	廣告	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:12:56	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:44:23	web	每月抽	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:12:56	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 13:56:29	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 14:48:00	web	續保流程	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	00dc4109ba7de1a5c87d6c50f937f657-_KHWUKKRFKCSCN	NULL	2021-12-16 13:56:29	web	續保登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0113f58f7940f50db82957f5eb49e2eb-_KX8F4WCIBFY7D	NULL	2021-12-16 11:44:35	web	看商品	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0113f58f7940f50db82957f5eb49e2eb-_KX8F4WCIBFY7D	NULL	2021-12-16 11:44:35	web	車碰車	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	017f0900ec1c2faed79c3734e4195def-_KX8LRSEG3XIIF	NULL	2021-12-16 15:40:08	web	汽車	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	017f0900ec1c2faed79c3734e4195def-_KX8LRSEG3XIIF	NULL	2021-12-16 15:40:08	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01a5757a0361caebc13fa15e8e8e15f8-_KVHCNNZGFRID3	NULL	2021-12-16 13:59:57	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01a5757a0361caebc13fa15e8e8e15f8-_KVHCNNZGFRID3	NULL	2021-12-16 13:59:57	web	續保登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01acb443064f85232d0ef400fe49122d-_KRM1YVSMMUVSA	NULL	2021-12-16 13:11:48	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01acb443064f85232d0ef400fe49122d-_KRM1YVSMMUVSA	NULL	2021-12-16 13:11:49	web	機車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01acb443064f85232d0ef400fe49122d-_KRM1YVSMMUVSA	NULL	2021-12-16 13:08:40	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01acb443064f85232d0ef400fe49122d-_KRM1YVSMMUVSA	NULL	2021-12-16 13:08:40	web	續保登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	01be516e5060eb06f7e308f4db1c278e-_KX8BPPR8OE5DU	NULL	2021-12-16 10:12:26	web	會員專區	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02348f33e628f3d2faeb064bb81d6741-_KX7KZ29W2MJCR	NULL	2021-12-16 21:29:16	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02348f33e628f3d2faeb064bb81d6741-_KX7KZ29W2MJCR	NULL	2021-12-16 21:29:16	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	023f2cf3d00b92c1962168da50e1cbb9-_KI6XBOUI5NW39	NULL	2021-12-16 12:39:44	web	汽車	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	023f2cf3d00b92c1962168da50e1cbb9-_KI6XBOUI5NW39	NULL	2021-12-16 12:39:44	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:29:47	web	再次登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:30:06	web	再次登入_發送驗證碼	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:30:23	web	再次登入_驗證碼送出	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:30:23	web	新安感恩祭	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:31:07	web	新安感謝祭	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:31:07	web	汽車險到期查詢_送出	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:31:07	web	活動辦法	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0243ad13a8933324f44fe38376063417-_KPML9GDTZN0F1	NULL	2021-12-16 08:30:23	web	活動首頁	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02618df3dd9fb70fbed71fd1119955c9-_KX89VZVI6UWOO	NULL	2021-12-16 20:13:43	web	機車	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02618df3dd9fb70fbed71fd1119955c9-_KX89VZVI6UWOO	NULL	2021-12-16 20:13:43	web	試算	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02618df3dd9fb70fbed71fd1119955c9-_KX8A07UN3MFW4	NULL	2021-12-16 09:34:59	web	新安保戶-ATM	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02618df3dd9fb70fbed71fd1119955c9-_KX8A07UN3MFW4	NULL	2021-12-16 09:34:59	web	機車險	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02618df3dd9fb70fbed71fd1119955c9-_KX8A07UN3MFW4	NULL	2021-12-16 09:20:40	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0274102542296017157866841b4235e3-_KWKBJ6NPJAMUP	NULL	2021-12-16 12:50:07	web	SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0274102542296017157866841b4235e3-_KWKBJ6NPJAMUP	NULL	2021-12-16 12:50:07	web	汽機車險-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0274102542296017157866841b4235e3-_KWKBJ6NPJAMUP	NULL	2021-12-16 12:50:07	web	汽車險保險介紹-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	027b83526331acd3cc08d0712a7af460-_KX5WAIF29C3UE	NULL	2021-12-16 18:05:47	web	住火險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	027b83526331acd3cc08d0712a7af460-_KX5WAIF29C3UE	NULL	2021-12-16 18:05:47	web	看商品	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	029ceb770fe415d92719e9e662e66f87-_KIIS9N4NN7XCG	NULL	2021-12-16 16:36:36	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	029ceb770fe415d92719e9e662e66f87-_KIIS9N4NN7XCG	NULL	2021-12-16 16:36:36	web	續保登入	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:10:27	web	SP頁	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 10:58:59	web	會員專區	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:10:27	web	汽車立即投保-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:10:27	web	汽車險-SP頁	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:10:21	web	汽車險省330元-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:11:39	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02ac3b687300389b9b9530e32a1355b0-_KKG9TU5B3MHVS	NULL	2021-12-16 18:11:39	web	續保登入	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02c581cc45f65b545203d5973fa0d188-_KPMVGM60L2BJY	NULL	2021-12-16 13:42:02	web	新安會員	5	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02c581cc45f65b545203d5973fa0d188-_KPMVGM60L2BJY	NULL	2021-12-16 13:42:02	web	註冊頁	5	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02e8e96d002d91812aeab29a1b09e399-_KX8F37ZJQBB8P	NULL	2021-12-16 11:43:08	web	汽車	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	02e8e96d002d91812aeab29a1b09e399-_KX8F37ZJQBB8P	NULL	2021-12-16 11:43:08	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0329aa6350b1538f45ecb55259328e7d-_KX8XAVQ5WBF33	NULL	2021-12-16 20:13:19	web	SP頁	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0329aa6350b1538f45ecb55259328e7d-_KX8XAVQ5WBF33	NULL	2021-12-16 20:13:19	web	抽獎看更多-機-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0329aa6350b1538f45ecb55259328e7d-_KX8XAVQ5WBF33	NULL	2021-12-16 20:13:19	web	機車險-SP頁	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0329aa6350b1538f45ecb55259328e7d-_KX8XAVQ5WBF33	NULL	2021-12-16 20:13:15	web	機車險省215元-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	033a084f6a5587f5d218871c1cbdc74f-_KX88MAPWCCUS5	NULL	2021-12-16 16:21:53	web	會員專區	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	035129c6809c0d65f69b2e5e6bb4a420-_KX8G4L1BM8V31	NULL	2021-12-16 12:13:07	web	SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	035129c6809c0d65f69b2e5e6bb4a420-_KX8G4L1BM8V31	NULL	2021-12-16 12:13:07	web	汽車全面-立即投保-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	035129c6809c0d65f69b2e5e6bb4a420-_KX8G4L1BM8V31	NULL	2021-12-16 12:13:07	web	汽車險-SP頁	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0363ff2607ca17fdd7f479e5f722d83b-_KQZWFYPUP8LD5	NULL	2021-12-16 10:45:36	web	汽車	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0363ff2607ca17fdd7f479e5f722d83b-_KQZWFYPUP8LD5	NULL	2021-12-16 10:45:36	web	試算	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e181a6c2cd56573fee66add6e81c9f-_KPM00EYDZ3OIR	NULL	2021-12-16 11:55:44	web	登入頁	5	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e181a6c2cd56573fee66add6e81c9f-_KPM00EYDZ3OIR	NULL	2021-12-16 11:55:44	web	舊會員登入	5	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 17:59:33	web	logo	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 17:59:33	web	menu	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 17:59:21	web	再次登入	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 17:59:25	web	再次登入_發送驗證碼	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:02:26	web	新安感恩祭	18	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:01:11	web	新安感謝祭	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:02:26	web	機車試算_基	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:02:07	web	機車險到期查詢_投保組合推薦	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:01:11	web	機車險到期查詢_送出	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:02:08	web	活動辦法	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:02:26	web	活動首頁	16	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:00:06	web	首次註冊	3	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:00:29	web	首次註冊_送出	4	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e1bb83e833329fe90f4be963335bd3-_KPMP7YKEZYTGI	NULL	2021-12-16 18:00:46	web	首次註冊_驗證碼送出	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e4eb245bd6b5804d19cbf0e3aa2e36-_KX92XWNHVGNKT	NULL	2021-12-16 22:51:00	web	續保	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03e4eb245bd6b5804d19cbf0e3aa2e36-_KX92XWNHVGNKT	NULL	2021-12-16 22:51:00	web	續保登入	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	03ee8b4b2f1791f014653c8bbac3211c-_KX8W60KPF9TNB	NULL	2021-12-16 19:45:42	web	會員專區	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0404369791e17733019b79bfb70995a3-_KVHQ5R9RVPQHK	NULL	2021-12-16 10:41:17	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0404369791e17733019b79bfb70995a3-_KVHQ5R9RVPQHK	NULL	2021-12-16 10:41:17	web	機車險	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0404369791e17733019b79bfb70995a3-_KVHQ5R9RVPQHK	NULL	2021-12-16 11:08:17	web	汽車險	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	0404369791e17733019b79bfb70995a3-_KVHQ5R9RVPQHK	NULL	2021-12-16 11:08:17	web	試算	2	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	04253ae3d91827d10827420d45cc77c6-_KPMQZ1FO77OQ5	NULL	2021-12-16 08:53:51	web	logo	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	04253ae3d91827d10827420d45cc77c6-_KPMQZ1FO77OQ5	NULL	2021-12-16 08:53:51	web	menu	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	04253ae3d91827d10827420d45cc77c6-_KPMQZ1FO77OQ5	NULL	2021-12-16 08:53:51	web	新安感恩祭	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
NULL	2021-12-17	043c839c813bdf72add025066f3ab5c8-_KX90MIU5VCU04	NULL	2021-12-16 21:53:48	web	新安保戶	1	API	NULL	2021-12-17 20:21:33	2021-12-17 20:21:33
