serial	tag_date	fpc	domain	keyword	created_at	updated_at
NULL	2021-12-17	684ba7b4181566e7e41a866e49f288b9-_KX7QJV29UYD47	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:19:24	2021-12-17 19:04:36
NULL	2021-12-17	684ba7b4181566e7e41a866e49f288b9-_KX7QJV29UYD47	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:19:35	2021-12-17 19:04:36
NULL	2021-12-17	684ba7b4181566e7e41a866e49f288b9-_KX7QJV29UYD47	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:19:38	2021-12-17 19:04:36
NULL	2021-12-17	984526d1284da86aef1080f8588307e4-_KX7QS5MOCMPLJ	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:22:27	2021-12-17 19:04:36
NULL	2021-12-17	92c51e6eb71d766111d01cbdd5d54879-_KX6J677J89R3D	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:24:21	2021-12-17 19:04:36
NULL	2021-12-17	92c51e6eb71d766111d01cbdd5d54879-_KX6J677J89R3D	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:25:30	2021-12-17 19:04:36
NULL	2021-12-17	92c51e6eb71d766111d01cbdd5d54879-_KX6J677J89R3D	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:25:52	2021-12-17 19:04:36
NULL	2021-12-17	79d18ebaebbb2fa93dece10e2a2899f3-_KVQPWXEHXJVOC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:25:58	2021-12-17 19:04:36
NULL	2021-12-17	784626205594dce0556d47be9af53f8c-_KX7QWSMXUWJTO	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:02	2021-12-17 19:04:36
NULL	2021-12-17	79d18ebaebbb2fa93dece10e2a2899f3-_KVQPWXEHXJVOC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:03	2021-12-17 19:04:36
NULL	2021-12-17	79d18ebaebbb2fa93dece10e2a2899f3-_KVQPWXEHXJVOC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:05	2021-12-17 19:04:36
NULL	2021-12-17	784626205594dce0556d47be9af53f8c-_KX7QWSMXUWJTO	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:08	2021-12-17 19:04:36
NULL	2021-12-17	92c51e6eb71d766111d01cbdd5d54879-_KX6J677J89R3D	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:13	2021-12-17 19:04:36
NULL	2021-12-17	784626205594dce0556d47be9af53f8c-_KX7QWSMXUWJTO	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:26:15	2021-12-17 19:04:36
NULL	2021-12-17	79d18ebaebbb2fa93dece10e2a2899f3-_KVQPWXEHXJVOC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:27:50	2021-12-17 19:04:36
NULL	2021-12-17	79d18ebaebbb2fa93dece10e2a2899f3-_KVQPWXEHXJVOC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:27:54	2021-12-17 19:04:36
NULL	2021-12-17	f48dcd26a6f2ab28f300ff542d0987b7-_KX7R84U2W5KFE	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:34:51	2021-12-17 19:04:36
NULL	2021-12-17	61f7dbf25f82b7c94ef487a51d8d0a3f-_KX7R8E0KCGUAA	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:35:03	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:35:52	2021-12-17 19:04:36
NULL	2021-12-17	61f7dbf25f82b7c94ef487a51d8d0a3f-_KX7R8E0KCGUAA	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:36:16	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:36:18	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:36:52	2021-12-17 19:04:36
NULL	2021-12-17	d90cf52c03f3a6ab0fb039464ed725b9-_KX7RC8TD1FCHM	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:38:03	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:39:11	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:40:50	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:41:27	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:41:45	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:43:51	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:44:03	2021-12-17 19:04:36
NULL	2021-12-17	ffe1c62e911e9545a0e0471bc81a5704-_KWSUC6ZAW84WO	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:50:26	2021-12-17 19:04:36
NULL	2021-12-17	af593a644a8fc574cc79c93db7053c5f-_KX7K6U5DTXHMO	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:52:10	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:52:21	2021-12-17 19:04:36
NULL	2021-12-17	c102063e6a6976c6b89b622ddbd6f7d3-_KX7R9G08CNO3T	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 00:52:30	2021-12-17 19:04:36
NULL	2021-12-17	fcaeab187993510d7c69c4d7a5bbfd92-_KX7SBGNHBKIET	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:05:26	2021-12-17 19:04:36
NULL	2021-12-17	99e051e47962187b999d2002eb87c6d6-_KX207PUT5VW4R	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:09:10	2021-12-17 19:04:36
NULL	2021-12-17	3cacedaea5a7ee9c4108da58fc82634b-_KX7SJWT5PUE87	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:12:03	2021-12-17 19:04:36
NULL	2021-12-17	eaa6374c045c59e2cd250ac54ad3de3f-_KX7SPGT2XT151	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:16:19	2021-12-17 19:04:36
NULL	2021-12-17	838fad5d9efb2fb5209cb10a7ba882ed-_KX7TXWXW3LSDK	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:50:53	2021-12-17 19:04:36
NULL	2021-12-17	838fad5d9efb2fb5209cb10a7ba882ed-_KX7TXWXW3LSDK	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:50:57	2021-12-17 19:04:36
NULL	2021-12-17	c18bf00614c7fe33620a1c9f0ab0b397-_KX7U8ZOIAW31G	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 01:59:32	2021-12-17 19:04:36
NULL	2021-12-17	b348df5a40f12063ad501388639ceddf-_KX7U9VRY6XD0V	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:00:11	2021-12-17 19:04:36
NULL	2021-12-17	c18bf00614c7fe33620a1c9f0ab0b397-_KX7U8ZOIAW31G	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:00:48	2021-12-17 19:04:36
NULL	2021-12-17	ae0c74084684599d5223cf0a7eb9c994-_KX7UBZAZGJ6PD	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:01:49	2021-12-17 19:04:36
NULL	2021-12-17	b506f4a50b57fe3025180fcaa2223386-_KFXYZOOORJ8JC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:04:55	2021-12-17 19:04:36
NULL	2021-12-17	1b78f0aa8e49f3be18672d0284a44d22-_KX7V2JJMKGYEC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:22:29	2021-12-17 19:04:36
NULL	2021-12-17	1b78f0aa8e49f3be18672d0284a44d22-_KX7V2JJMKGYEC	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:22:57	2021-12-17 19:04:36
NULL	2021-12-17	6ecc677fe70d1376346439ae00937d23-_KX7V7PF7JI5ZT	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:26:30	2021-12-17 19:04:36
NULL	2021-12-17	fc8dad0b54f6a113165aaffdd783f8af-_KX7VSZ6TCWSCR	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:43:02	2021-12-17 19:04:36
NULL	2021-12-17	fc8dad0b54f6a113165aaffdd783f8af-_KX7VSZ6TCWSCR	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:43:18	2021-12-17 19:04:36
NULL	2021-12-17	7875d5e1ba3e07e4b203e7d30357fa44-_KX7VTNV5U3CDA	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 02:43:34	2021-12-17 19:04:36
NULL	2021-12-17	125a84af9058a279b2ac458977e54a59-_KX7WJRGX9AY4N	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 03:03:52	2021-12-17 19:04:36
NULL	2021-12-17	9976b29ab8e202685908170b473b1992-_KX7XKFAA3IZM8	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 03:32:22	2021-12-17 19:04:36
NULL	2021-12-17	ab577c2564a68b3dbfb37e986a13812a-_KX7YONDZUIKKU	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 04:03:39	2021-12-17 19:04:36
NULL	2021-12-17	78c04b585d987115fc72631c34139121-_KX7YOX30WXLRN	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 04:03:51	2021-12-17 19:04:36
NULL	2021-12-17	5936b0a42a9560dded7a70b0669b116a-_KX7E7F2SZILQ6	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 04:10:27	2021-12-17 19:04:36
NULL	2021-12-17	e2f8709727263a78135002f57d0f64c1-_KX70WSWT8EUG2	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 04:23:26	2021-12-17 19:04:36
NULL	2021-12-17	b745dc206be425401b5c54c54f36ea46-_KUW0N9ILG062C	www.gewei-tw.com	["AP-1019C", "積木機", "白色", "綠色", "粉色", "三色登場"]	2021-12-16 04:24:52	2021-12-17 19:04:36
NULL	2021-12-17	538feafe1772502a3d09358f6beb1cee-_KX38ML5PCN7ZH	www.gewei-tw.com	["格威", "Coway淨水器", "飲水機", "逆滲透", "空氣清淨機", "空氣淨化器", "居家淨化", "疫情", "防疫,"]	2021-12-16 04:30:51	2021-12-17 19:04:36
